window_id,video_id,video_filename,start_time,end_time,duration,silence_ratio,narration_density,avg_silence_duration,words_per_minute,avg_confidence
ramazankawish_wa_w066,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,4718.0,4779.859,61.859,0.0083,0.9917,0.512,116.39,0.9724
ramazankawish_wa_w067,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,4780.799,4841.549,60.75,0.0037,0.9963,0.0747,126.42,0.9668
ramazankawish_wa_w068,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,4842.439,4916.899,74.46,0.0,1.0,0.0,57.21,0.966
ramazankawish_wa_w069,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,4922.009,4988.87,66.861,0.0,1.0,0.0,45.77,0.9647
ramazankawish_wa_w070,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5005.74,5078.95,73.21,0.0,1.0,0.0,106.54,0.9749
ramazankawish_wa_w071,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5079.56,5139.62,60.06,0.0016,0.9984,0.096,126.87,0.9479
ramazankawish_wa_w072,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5142.759,5203.22,60.461,0.0,1.0,0.0,74.43,0.9431
ramazankawish_wa_w073,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5206.24,5274.649,68.409,0.0,1.0,0.0,78.06,0.9635
ramazankawish_wa_w074,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5274.85,5342.12,67.27,0.0,1.0,0.0,89.19,0.9021
ramazankawish_wa_w075,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5344.43,5414.24,69.81,0.0,1.0,0.0,60.16,0.9783
ramazankawish_wa_w076,ramazankawish_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ramazankawish.mp4,5422.0,5473.009,51.009,0.0289,0.9711,0.36,121.16,0.9756
reneerussell99_wa_w000,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2.64,76.66,74.02,0.0095,0.9905,0.2347,141.85,0.9799
reneerussell99_wa_w001,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,76.93,145.199,68.269,0.061,0.939,0.208,48.34,0.9775
reneerussell99_wa_w002,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,197.929,264.91,66.981,0.0,1.0,0.0,157.66,0.9896
reneerussell99_wa_w003,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,265.07,328.07,63.0,0.0005,0.9995,0.032,82.86,0.968
reneerussell99_wa_w004,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,364.69,432.239,67.549,0.0,1.0,0.0,80.83,0.9872
reneerussell99_wa_w005,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,448.179,615.94,167.761,0.0,1.0,0.0,20.03,0.9528
reneerussell99_wa_w006,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,638.69,699.34,60.65,0.0,1.0,0.0,45.51,0.9947
reneerussell99_wa_w007,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,699.849,760.809,60.96,0.0047,0.9953,0.288,90.55,0.9894
reneerussell99_wa_w008,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,779.63,848.71,69.08,0.0,1.0,0.0,123.34,0.9961
reneerussell99_wa_w009,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,864.32,1236.27,371.95,0.0,1.0,0.0,23.39,0.997
reneerussell99_wa_w010,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1236.64,1306.469,69.829,0.0078,0.9922,0.544,122.01,0.9942
reneerussell99_wa_w011,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1317.489,1396.839,79.35,0.0,1.0,0.0,74.86,0.9868
reneerussell99_wa_w012,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1480.069,1543.76,63.691,0.0,1.0,0.0,148.84,0.9884
reneerussell99_wa_w013,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1554.119,1621.119,67.0,0.0,1.0,0.0,149.55,0.9903
reneerussell99_wa_w014,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1621.369,1793.949,172.58,0.0028,0.9972,0.16,52.15,0.9961
reneerussell99_wa_w015,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1794.13,1857.66,63.53,0.0,1.0,0.0,112.39,0.9896
reneerussell99_wa_w016,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1858.17,1931.55,73.38,0.0109,0.9891,0.2,84.22,0.9821
reneerussell99_wa_w017,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,1937.069,2116.8,179.731,0.0,1.0,0.0,26.71,0.9854
reneerussell99_wa_w018,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2117.629,2245.07,127.441,0.0153,0.9847,0.976,52.26,0.9909
reneerussell99_wa_w019,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2245.719,2480.399,234.68,0.0,1.0,0.0,15.6,0.9587
reneerussell99_wa_w020,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2481.219,2543.429,62.21,0.0,1.0,0.0,129.24,0.9971
reneerussell99_wa_w021,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2544.239,2609.78,65.541,0.0372,0.9628,0.608,87.88,0.9915
reneerussell99_wa_w022,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2705.06,2780.679,75.619,0.0,1.0,0.0,152.34,0.9954
reneerussell99_wa_w023,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,2780.989,3030.79,249.801,0.0395,0.9605,0.077,27.62,0.9931
reneerussell99_wa_w024,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3031.06,3107.61,76.55,0.0004,0.9996,0.032,92.49,0.9718
reneerussell99_wa_w025,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3165.659,3242.61,76.951,0.0021,0.9979,0.0533,34.31,0.9269
reneerussell99_wa_w026,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3269.3,3494.58,225.28,0.0009,0.9991,0.0384,9.32,0.9473
reneerussell99_wa_w027,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3550.62,3628.55,77.93,0.0,1.0,0.0,82.38,0.9614
reneerussell99_wa_w028,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3629.0,3737.739,108.739,0.0021,0.9979,0.056,35.31,0.9607
reneerussell99_wa_w029,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3739.12,3813.5,74.38,0.0017,0.9983,0.0427,35.49,0.9317
reneerussell99_wa_w030,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,3840.11,4050.949,210.839,0.0012,0.9988,0.0427,9.96,0.941
reneerussell99_wa_w031,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,4064.239,4128.56,64.321,0.0005,0.9995,0.032,2.8,0.1547
reneerussell99_wa_w032,reneerussell99_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_reneerussell99.mp4,4145.818,4221.97,76.152,0.0194,0.9806,0.4907,114.25,0.982
terryaflint17_wa_w000,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2.64,62.669,60.029,0.3884,0.6116,0.8309,81.96,0.9405
terryaflint17_wa_w001,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,63.25,126.4,63.15,0.3569,0.6431,0.6616,114.96,0.9564
terryaflint17_wa_w002,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,127.11,188.02,60.91,0.5995,0.4005,1.5173,59.1,0.915
terryaflint17_wa_w003,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,192.089,252.229,60.14,0.5474,0.4526,1.9294,71.83,0.856
terryaflint17_wa_w004,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,253.639,316.5,62.861,0.7522,0.2478,4.7168,42.95,0.8567
terryaflint17_wa_w005,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,318.47,382.149,63.679,0.8389,0.1611,5.92,29.21,0.7422
terryaflint17_wa_w006,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,392.88,455.47,62.59,0.6071,0.3929,2.37,58.48,0.739
terryaflint17_wa_w007,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,456.209,516.869,60.66,0.6084,0.3916,2.6309,80.12,0.8954
terryaflint17_wa_w008,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,523.53,584.539,61.009,0.5334,0.4666,1.7095,74.74,0.8175
terryaflint17_wa_w009,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,585.38,646.299,60.919,0.4568,0.5432,1.8517,108.34,0.8785
terryaflint17_wa_w010,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,650.159,710.32,60.161,0.5147,0.4853,1.344,87.76,0.8063
terryaflint17_wa_w011,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,712.2,772.65,60.45,0.6633,0.3367,3.3333,59.55,0.6999
terryaflint17_wa_w012,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,776.4,850.119,73.719,0.7843,0.2157,3.608,37.44,0.838
terryaflint17_wa_w013,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,853.859,915.799,61.94,0.5647,0.4353,1.9396,63.93,0.9334
terryaflint17_wa_w014,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,917.15,977.219,60.069,0.6099,0.3901,2.4363,79.91,0.8875
terryaflint17_wa_w015,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,979.4,1047.66,68.26,0.5183,0.4817,1.8577,90.54,0.7573
terryaflint17_wa_w016,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1048.63,1109.54,60.91,0.5595,0.4405,2.124,96.54,0.9139
terryaflint17_wa_w017,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1111.63,1174.609,62.979,0.5573,0.4427,2.3339,103.84,0.8544
terryaflint17_wa_w018,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1175.989,1239.75,63.761,0.6586,0.3414,2.2063,55.52,0.8339
terryaflint17_wa_w019,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1246.9,1310.579,63.679,0.714,0.286,2.836,49.94,0.8556
terryaflint17_wa_w020,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1317.219,1379.29,62.071,0.438,0.562,1.005,143.06,0.8071
terryaflint17_wa_w021,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1393.01,1459.04,66.03,0.6757,0.3243,2.9696,67.24,0.7447
terryaflint17_wa_w022,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1459.599,1521.449,61.85,0.5283,0.4717,1.4822,116.41,0.797
terryaflint17_wa_w023,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1522.02,1585.869,63.849,0.6827,0.3173,2.56,79.88,0.883
terryaflint17_wa_w024,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1586.43,1660.699,74.269,0.754,0.246,2.7952,52.51,0.847
terryaflint17_wa_w025,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1664.9,1728.619,63.719,0.7027,0.2973,2.4836,63.09,0.6806
terryaflint17_wa_w026,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1729.27,1789.68,60.41,0.5366,0.4634,1.1156,104.29,0.8556
terryaflint17_wa_w027,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1790.56,1853.319,62.759,0.3979,0.6021,0.9588,100.38,0.789
terryaflint17_wa_w028,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1854.069,1916.28,62.211,0.4967,0.5033,1.3398,98.37,0.845
terryaflint17_wa_w029,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1918.949,1981.219,62.27,0.602,0.398,2.338,76.12,0.8492
terryaflint17_wa_w030,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,1982.099,2043.819,61.72,0.6052,0.3948,1.8624,84.58,0.8742
terryaflint17_wa_w031,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2045.91,2107.979,62.069,0.5248,0.4752,1.2505,86.03,0.9136
terryaflint17_wa_w032,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2109.169,2169.739,60.57,0.369,0.631,0.7413,126.8,0.8396
terryaflint17_wa_w033,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2170.489,2231.229,60.74,0.5346,0.4654,1.5421,106.68,0.7808
terryaflint17_wa_w034,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2231.85,2296.8,64.95,0.5163,0.4837,1.4553,80.37,0.9093
terryaflint17_wa_w035,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2297.699,2359.469,61.77,0.5688,0.4312,2.0631,76.74,0.7928
terryaflint17_wa_w036,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2364.53,2425.5,60.97,0.664,0.336,2.6901,59.05,0.9205
terryaflint17_wa_w037,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2426.78,2486.949,60.169,0.4427,0.5573,1.328,113.68,0.8809
terryaflint17_wa_w038,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2491.659,2552.8,61.141,0.5128,0.4872,1.7369,97.15,0.8347
terryaflint17_wa_w039,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2556.33,2618.52,62.19,0.6155,0.3845,1.9104,73.32,0.8276
terryaflint17_wa_w040,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2622.87,2690.62,67.75,0.6036,0.3964,2.1474,68.19,0.8344
terryaflint17_wa_w041,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2692.01,2752.55,60.54,0.4062,0.5938,1.2272,109.02,0.7722
terryaflint17_wa_w042,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2754.6,2820.32,65.72,0.4995,0.5005,1.9275,85.82,0.8094
terryaflint17_wa_w043,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2823.239,2886.139,62.9,0.5367,0.4633,1.7735,82.03,0.781
terryaflint17_wa_w044,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2889.6,2951.05,61.45,0.4784,0.5216,2.2572,115.22,0.8438
terryaflint17_wa_w045,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,2953.83,3014.09,60.26,0.6452,0.3548,2.5877,66.71,0.8217
terryaflint17_wa_w046,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3014.83,3076.979,62.149,0.6338,0.3662,1.9664,68.54,0.8978
terryaflint17_wa_w047,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3100.149,3171.36,71.211,0.865,0.135,6.1504,23.59,0.8211
terryaflint17_wa_w048,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3175.12,3235.62,60.5,0.5829,0.4171,2.0706,83.31,0.8784
terryaflint17_wa_w049,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3237.469,3298.159,60.69,0.4221,0.5779,1.2145,97.87,0.8738
terryaflint17_wa_w050,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3302.03,3362.53,60.5,0.363,0.637,1.2894,113.06,0.784
terryaflint17_wa_w051,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3363.489,3426.08,62.591,0.4027,0.5973,1.3973,105.45,0.8208
terryaflint17_wa_w052,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3429.389,3496.33,66.941,0.5771,0.4229,2.0295,63.64,0.6992
terryaflint17_wa_w053,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3497.229,3560.57,63.341,0.7642,0.2358,3.4514,41.68,0.7438
terryaflint17_wa_w054,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3572.56,3634.09,61.53,0.7384,0.2616,4.5344,46.81,0.7526
terryaflint17_wa_w055,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3638.04,3698.56,60.52,0.6992,0.3008,3.2468,59.48,0.8609
terryaflint17_wa_w056,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3699.209,3765.32,66.111,0.7973,0.2027,5.2608,41.75,0.8652
terryaflint17_wa_w057,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3765.989,3827.85,61.861,0.6528,0.3472,2.518,69.83,0.8486
terryaflint17_wa_w058,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3831.82,3893.219,61.399,0.5023,0.4977,1.5392,82.09,0.8786
terryaflint17_wa_w059,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3894.199,3980.909,86.71,0.6896,0.3104,3.732,56.05,0.7768
terryaflint17_wa_w060,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,3986.51,4050.58,64.07,0.6078,0.3922,2.43,75.85,0.8206
terryaflint17_wa_w061,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4051.5,4113.83,62.33,0.7737,0.2263,4.8096,36.58,0.7693
terryaflint17_wa_w062,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4116.649,4177.0,60.351,0.7083,0.2917,2.8437,52.69,0.9063
terryaflint17_wa_w063,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4177.508,4237.649,60.141,0.4909,0.5091,1.84,94.78,0.7522
terryaflint17_wa_w064,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4242.52,4303.22,60.7,0.4311,0.5689,1.3056,117.63,0.7372
terryaflint17_wa_w065,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4303.91,4380.209,76.299,0.7417,0.2583,3.53,46.4,0.7408
terryaflint17_wa_w066,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4382.979,4443.399,60.42,0.8233,0.1767,6.208,31.78,0.9489
terryaflint17_wa_w067,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4444.52,4507.379,62.859,0.5375,0.4625,1.6061,83.04,0.8357
terryaflint17_wa_w068,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4509.129,4574.2,65.071,0.7675,0.2325,4.5295,39.65,0.7675
terryaflint17_wa_w069,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4581.64,4655.16,73.52,0.864,0.136,9.0606,22.85,0.734
terryaflint17_wa_w070,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4662.75,4973.189,310.439,0.9872,0.0128,61.2736,2.71,0.8645
terryaflint17_wa_w071,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,4980.25,5042.24,61.99,0.7249,0.2751,3.2046,55.17,0.8135
terryaflint17_wa_w072,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,5044.04,5098.629,54.589,0.5311,0.4689,1.7016,84.63,0.9058
carlpatrickrobinson_suncorp_w000,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,2.64,81.529,78.889,0.0089,0.9911,0.2347,36.51,0.9876
carlpatrickrobinson_suncorp_w001,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,82.47,142.82,60.35,0.0,1.0,0.0,66.61,0.9778
carlpatrickrobinson_suncorp_w002,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,144.509,205.399,60.89,0.0,1.0,0.0,75.87,0.9776
carlpatrickrobinson_suncorp_w003,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,206.25,269.109,62.859,0.0,1.0,0.0,42.0,0.9893
carlpatrickrobinson_suncorp_w004,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,271.859,335.1,63.241,0.0,1.0,0.0,45.54,0.9761
carlpatrickrobinson_suncorp_w005,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,341.049,406.98,65.931,0.0,1.0,0.0,78.26,0.9921
carlpatrickrobinson_suncorp_w006,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,411.519,477.6,66.081,0.0,1.0,0.0,66.28,0.9683
carlpatrickrobinson_suncorp_w007,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,478.579,565.559,86.98,0.0,1.0,0.0,13.8,0.9969
carlpatrickrobinson_suncorp_w008,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,566.21,628.07,61.86,0.0,1.0,0.0,92.14,0.9975
carlpatrickrobinson_suncorp_w009,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,630.669,696.489,65.82,0.0,1.0,0.0,62.9,0.997
carlpatrickrobinson_suncorp_w010,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,697.44,758.549,61.109,0.0,1.0,0.0,48.11,0.9618
carlpatrickrobinson_suncorp_w011,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,760.669,826.869,66.2,0.0,1.0,0.0,66.16,0.9487
carlpatrickrobinson_suncorp_w012,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,827.549,896.32,68.771,0.0,1.0,0.0,49.73,0.9782
carlpatrickrobinson_suncorp_w013,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,898.78,960.0,61.22,0.0,1.0,0.0,30.38,0.9271
carlpatrickrobinson_suncorp_w014,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,961.82,1040.328,78.508,0.0188,0.9812,0.4907,45.09,0.9311
ghum_suncorp_w000,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2.64,76.01,73.37,0.0105,0.9895,0.256,162.74,0.9714
ghum_suncorp_w001,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,76.62,157.07,80.45,0.0,1.0,0.0,179.74,0.9362
ghum_suncorp_w002,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,157.229,236.55,79.321,0.0,1.0,0.0,244.32,0.9081
ghum_suncorp_w003,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,237.11,304.299,67.189,0.0038,0.9962,0.0512,311.66,0.9201
ghum_suncorp_w004,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,305.019,376.14,71.121,0.0023,0.9977,0.0533,247.18,0.9114
ghum_suncorp_w005,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,376.739,439.51,62.771,0.0036,0.9964,0.0747,259.04,0.863
ghum_suncorp_w006,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,440.04,511.5,71.46,0.0004,0.9996,0.032,174.64,0.9326
